index,x,y,z,coverage_db
2671,-205.0,-205.0,1.5,-128.0
2672,-195.0,-205.0,1.5,-129.9
2673,-125.0,-205.0,1.5,-110.5
2674,-115.0,-205.0,1.5,-109.4
2675,-105.0,-205.0,1.5,-106.0
2676,-95.0,-205.0,1.5,-106.0
2677,-85.0,-205.0,1.5,-106.9
2678,-75.0,-205.0,1.5,-115.5
2679,95.0,-205.0,1.5,-119.9
2680,-795.0,-215.0,1.5,-99.4
2681,-665.0,-215.0,1.5,-87.0
2682,-655.0,-215.0,1.5,-85.2
2683,-645.0,-215.0,1.5,-84.2
2684,-615.0,-215.0,1.5,-104.7
2685,-605.0,-215.0,1.5,-95.1
2686,-595.0,-215.0,1.5,-92.4
2687,-585.0,-215.0,1.5,-93.0
2688,-575.0,-215.0,1.5,-94.8
2689,-565.0,-215.0,1.5,-95.2
2690,-505.0,-215.0,1.5,-99.1
2691,-495.0,-215.0,1.5,-97.1
2692,-485.0,-215.0,1.5,-86.9
2693,-475.0,-215.0,1.5,-83.3
2694,-465.0,-215.0,1.5,-87.4
2695,-395.0,-215.0,1.5,-86.0
2696,-385.0,-215.0,1.5,-81.8
2697,-375.0,-215.0,1.5,-81.7
2698,-365.0,-215.0,1.5,-84.3
2699,-355.0,-215.0,1.5,-84.1
2700,-345.0,-215.0,1.5,-83.8
2701,-335.0,-215.0,1.5,-84.0
2702,-325.0,-215.0,1.5,-84.1
2703,-315.0,-215.0,1.5,-86.5
2704,-295.0,-215.0,1.5,-104.1
2705,-285.0,-215.0,1.5,-104.2
2706,-265.0,-215.0,1.5,-126.7
2707,-245.0,-215.0,1.5,-121.9
2708,-235.0,-215.0,1.5,-135.5
2709,-205.0,-215.0,1.5,-129.7
2710,-195.0,-215.0,1.5,-129.0
2711,-185.0,-215.0,1.5,-130.7
2712,-155.0,-215.0,1.5,-130.3
2713,-125.0,-215.0,1.5,-114.5
2714,-115.0,-215.0,1.5,-110.1
2715,-105.0,-215.0,1.5,-120.8
2716,-95.0,-215.0,1.5,-106.1
2717,-85.0,-215.0,1.5,-106.8
2718,-75.0,-215.0,1.5,-106.8
2719,-65.0,-215.0,1.5,-111.1
2720,95.0,-215.0,1.5,-121.9
2721,-795.0,-225.0,1.5,-97.6
2722,-715.0,-225.0,1.5,-106.5
2723,-675.0,-225.0,1.5,-82.8
2724,-665.0,-225.0,1.5,-81.0
2725,-655.0,-225.0,1.5,-84.2
2726,-645.0,-225.0,1.5,-84.2
2727,-635.0,-225.0,1.5,-99.6
2728,-615.0,-225.0,1.5,-91.9
2729,-605.0,-225.0,1.5,-91.4
2730,-595.0,-225.0,1.5,-96.0
2731,-585.0,-225.0,1.5,-94.6
2732,-575.0,-225.0,1.5,-96.6
2733,-565.0,-225.0,1.5,-101.7
2734,-505.0,-225.0,1.5,-102.1
2735,-495.0,-225.0,1.5,-95.8
2736,-485.0,-225.0,1.5,-95.8
2737,-475.0,-225.0,1.5,-84.4
2738,-465.0,-225.0,1.5,-84.1
2739,-455.0,-225.0,1.5,-90.8
2740,-405.0,-225.0,1.5,-102.2
2741,-395.0,-225.0,1.5,-83.4
2742,-385.0,-225.0,1.5,-83.2
2743,-375.0,-225.0,1.5,-84.1
2744,-365.0,-225.0,1.5,-85.0
2745,-355.0,-225.0,1.5,-84.6
2746,-345.0,-225.0,1.5,-84.0
2747,-335.0,-225.0,1.5,-85.2
2748,-325.0,-225.0,1.5,-84.1
2749,-315.0,-225.0,1.5,-84.8
2750,-295.0,-225.0,1.5,-104.4
2751,-285.0,-225.0,1.5,-113.7
2752,-215.0,-225.0,1.5,-132.3
2753,-205.0,-225.0,1.5,-125.9
2754,-135.0,-225.0,1.5,-130.0
2755,-125.0,-225.0,1.5,-129.8
2756,-115.0,-225.0,1.5,-110.5
2757,-105.0,-225.0,1.5,-116.7
2758,-95.0,-225.0,1.5,-116.9
2759,-85.0,-225.0,1.5,-108.7
2760,-75.0,-225.0,1.5,-106.9
2761,-65.0,-225.0,1.5,-107.0
2762,-55.0,-225.0,1.5,-109.1
2763,-45.0,-225.0,1.5,-119.6
2764,95.0,-225.0,1.5,-117.9
2765,245.0,-225.0,1.5,-100.8
2766,-765.0,-235.0,1.5,-120.8
2767,-755.0,-235.0,1.5,-120.9
2768,-705.0,-235.0,1.5,-86.6
2769,-695.0,-235.0,1.5,-82.6
2770,-685.0,-235.0,1.5,-82.0
2771,-675.0,-235.0,1.5,-82.1
2772,-665.0,-235.0,1.5,-81.1
2773,-655.0,-235.0,1.5,-84.2
2774,-645.0,-235.0,1.5,-84.3
2775,-635.0,-235.0,1.5,-97.8
2776,-625.0,-235.0,1.5,-93.0
2777,-615.0,-235.0,1.5,-91.1
2778,-605.0,-235.0,1.5,-92.6
2779,-595.0,-235.0,1.5,-94.4
2780,-585.0,-235.0,1.5,-96.6
2781,-545.0,-235.0,1.5,-101.8
2782,-495.0,-235.0,1.5,-98.8
2783,-485.0,-235.0,1.5,-97.3
2784,-475.0,-235.0,1.5,-88.6
2785,-465.0,-235.0,1.5,-85.1
2786,-455.0,-235.0,1.5,-84.6
2787,-445.0,-235.0,1.5,-92.4
2788,-415.0,-235.0,1.5,-102.6
2789,-405.0,-235.0,1.5,-87.9
2790,-395.0,-235.0,1.5,-83.1
2791,-385.0,-235.0,1.5,-84.3
2792,-375.0,-235.0,1.5,-87.8
2793,-365.0,-235.0,1.5,-85.2
2794,-355.0,-235.0,1.5,-85.2
2795,-345.0,-235.0,1.5,-86.1
2796,-335.0,-235.0,1.5,-101.5
2797,-325.0,-235.0,1.5,-84.3
2798,-315.0,-235.0,1.5,-86.1
2799,-295.0,-235.0,1.5,-104.3
2800,-285.0,-235.0,1.5,-116.6
2801,-275.0,-235.0,1.5,-121.0
2802,-205.0,-235.0,1.5,-130.6
2803,-115.0,-235.0,1.5,-114.2
2804,-105.0,-235.0,1.5,-112.5
2805,-85.0,-235.0,1.5,-115.3
2806,-75.0,-235.0,1.5,-111.6
2807,-65.0,-235.0,1.5,-107.1
2808,-55.0,-235.0,1.5,-107.7
2809,-45.0,-235.0,1.5,-107.9
2810,-35.0,-235.0,1.5,-113.5
2811,-795.0,-245.0,1.5,-120.6
2812,-775.0,-245.0,1.5,-120.7
2813,-765.0,-245.0,1.5,-120.8
2814,-725.0,-245.0,1.5,-88.6
2815,-715.0,-245.0,1.5,-86.4
2816,-705.0,-245.0,1.5,-83.5
2817,-695.0,-245.0,1.5,-86.7
2818,-685.0,-245.0,1.5,-83.8
2819,-675.0,-245.0,1.5,-87.0
2820,-665.0,-245.0,1.5,-81.1
2821,-655.0,-245.0,1.5,-84.3
2822,-645.0,-245.0,1.5,-84.1
2823,-635.0,-245.0,1.5,-92.7
2824,-625.0,-245.0,1.5,-91.9
2825,-615.0,-245.0,1.5,-93.1
2826,-605.0,-245.0,1.5,-93.3
2827,-595.0,-245.0,1.5,-96.4
2828,-585.0,-245.0,1.5,-132.3
2829,-565.0,-245.0,1.5,-132.4
2830,-535.0,-245.0,1.5,-132.7
2831,-495.0,-245.0,1.5,-97.0
2832,-485.0,-245.0,1.5,-93.1
2833,-475.0,-245.0,1.5,-101.9
2834,-465.0,-245.0,1.5,-86.8
2835,-455.0,-245.0,1.5,-84.2
2836,-445.0,-245.0,1.5,-86.6
2837,-415.0,-245.0,1.5,-110.2
2838,-405.0,-245.0,1.5,-84.9
2839,-395.0,-245.0,1.5,-84.1
2840,-385.0,-245.0,1.5,-84.7
2841,-375.0,-245.0,1.5,-100.5
2842,-365.0,-245.0,1.5,-88.1
2843,-355.0,-245.0,1.5,-85.7
2844,-345.0,-245.0,1.5,-85.1
2845,-335.0,-245.0,1.5,-92.1
2846,-325.0,-245.0,1.5,-89.0
2847,-315.0,-245.0,1.5,-85.8
2848,-295.0,-245.0,1.5,-104.2
2849,-285.0,-245.0,1.5,-127.9
2850,-275.0,-245.0,1.5,-118.5
2851,-215.0,-245.0,1.5,-133.8
2852,-205.0,-245.0,1.5,-133.9
2853,-115.0,-245.0,1.5,-122.5
2854,-105.0,-245.0,1.5,-110.1
2855,-85.0,-245.0,1.5,-113.7
2856,-65.0,-245.0,1.5,-113.8
2857,-55.0,-245.0,1.5,-107.6
2858,-45.0,-245.0,1.5,-107.8
2859,-35.0,-245.0,1.5,-108.3
2860,-25.0,-245.0,1.5,-109.8
2861,-15.0,-245.0,1.5,-111.6
2862,-5.0,-245.0,1.5,-116.2
2863,95.0,-245.0,1.5,-122.1
2864,-795.0,-255.0,1.5,-120.5
2865,-785.0,-255.0,1.5,-120.6
2866,-775.0,-255.0,1.5,-120.7
2867,-765.0,-255.0,1.5,-120.7
2868,-755.0,-255.0,1.5,-120.8
2869,-745.0,-255.0,1.5,-86.1
2870,-735.0,-255.0,1.5,-82.1
2871,-725.0,-255.0,1.5,-83.3
2872,-715.0,-255.0,1.5,-83.4
2873,-705.0,-255.0,1.5,-80.6
2874,-695.0,-255.0,1.5,-83.7
2875,-685.0,-255.0,1.5,-80.9
2876,-675.0,-255.0,1.5,-84.0
2877,-665.0,-255.0,1.5,-84.2
2878,-655.0,-255.0,1.5,-87.1
2879,-645.0,-255.0,1.5,-86.2
2880,-635.0,-255.0,1.5,-94.8
2881,-625.0,-255.0,1.5,-90.2
2882,-615.0,-255.0,1.5,-93.7
2883,-605.0,-255.0,1.5,-93.7
2884,-575.0,-255.0,1.5,-132.3
2885,-565.0,-255.0,1.5,-98.7
2886,-545.0,-255.0,1.5,-101.2
2887,-525.0,-255.0,1.5,-132.6
2888,-515.0,-255.0,1.5,-132.8
2889,-505.0,-255.0,1.5,-132.9
2890,-495.0,-255.0,1.5,-91.7
2891,-485.0,-255.0,1.5,-98.5
2892,-475.0,-255.0,1.5,-133.1
2893,-465.0,-255.0,1.5,-133.2
2894,-455.0,-255.0,1.5,-86.1
2895,-445.0,-255.0,1.5,-84.7
2896,-435.0,-255.0,1.5,-90.3
2897,-415.0,-255.0,1.5,-96.6
2898,-405.0,-255.0,1.5,-83.6
2899,-395.0,-255.0,1.5,-84.7
2900,-385.0,-255.0,1.5,-87.1
2901,-375.0,-255.0,1.5,-97.3
2902,-365.0,-255.0,1.5,-113.8
2903,-355.0,-255.0,1.5,-93.9
2904,-345.0,-255.0,1.5,-86.4
2905,-335.0,-255.0,1.5,-85.4
2906,-325.0,-255.0,1.5,-90.5
2907,-315.0,-255.0,1.5,-90.8
2908,-295.0,-255.0,1.5,-124.5
2909,-275.0,-255.0,1.5,-118.8
2910,-265.0,-255.0,1.5,-121.8
2911,-215.0,-255.0,1.5,-131.0
2912,-105.0,-255.0,1.5,-113.7
2913,-95.0,-255.0,1.5,-116.2
2914,-85.0,-255.0,1.5,-115.1
2915,-75.0,-255.0,1.5,-121.9
2916,-55.0,-255.0,1.5,-114.8
2917,-45.0,-255.0,1.5,-108.3
2918,-35.0,-255.0,1.5,-108.2
2919,-25.0,-255.0,1.5,-108.1
2920,-15.0,-255.0,1.5,-108.8
2921,-5.0,-255.0,1.5,-110.7
2922,5.0,-255.0,1.5,-111.3
2923,15.0,-255.0,1.5,-116.0
2924,225.0,-255.0,1.5,-118.7
2925,245.0,-255.0,1.5,-118.5
2926,-785.0,-265.0,1.5,-120.6
2927,-775.0,-265.0,1.5,-120.6
2928,-765.0,-265.0,1.5,-97.9
2929,-755.0,-265.0,1.5,-81.9
2930,-745.0,-265.0,1.5,-80.9
2931,-735.0,-265.0,1.5,-82.9
2932,-725.0,-265.0,1.5,-86.4
2933,-715.0,-265.0,1.5,-83.5
2934,-705.0,-265.0,1.5,-86.7
2935,-695.0,-265.0,1.5,-86.8
2936,-685.0,-265.0,1.5,-80.9
2937,-675.0,-265.0,1.5,-84.1
2938,-665.0,-265.0,1.5,-81.2
2939,-655.0,-265.0,1.5,-83.8
2940,-645.0,-265.0,1.5,-83.7
2941,-635.0,-265.0,1.5,-92.7
2942,-625.0,-265.0,1.5,-93.8
2943,-615.0,-265.0,1.5,-94.2
2944,-565.0,-265.0,1.5,-100.3
2945,-505.0,-265.0,1.5,-92.8
2946,-485.0,-265.0,1.5,-98.5
2947,-475.0,-265.0,1.5,-101.2
2948,-465.0,-265.0,1.5,-133.2
2949,-455.0,-265.0,1.5,-92.2
2950,-445.0,-265.0,1.5,-85.0
2951,-435.0,-265.0,1.5,-85.4
2952,-425.0,-265.0,1.5,-118.2
2953,-415.0,-265.0,1.5,-87.5
2954,-405.0,-265.0,1.5,-84.2
2955,-395.0,-265.0,1.5,-85.1
2956,-385.0,-265.0,1.5,-91.3
2957,-375.0,-265.0,1.5,-102.8
2958,-365.0,-265.0,1.5,-123.6
2959,-355.0,-265.0,1.5,-124.0
2960,-345.0,-265.0,1.5,-89.6
2961,-335.0,-265.0,1.5,-85.0
2962,-325.0,-265.0,1.5,-89.2
2963,-315.0,-265.0,1.5,-111.2
2964,-265.0,-265.0,1.5,-117.4
2965,-215.0,-265.0,1.5,-131.1
2966,-185.0,-265.0,1.5,-128.6
2967,-105.0,-265.0,1.5,-117.2
2968,-95.0,-265.0,1.5,-112.1
2969,-75.0,-265.0,1.5,-114.1
2970,-35.0,-265.0,1.5,-109.3
2971,-25.0,-265.0,1.5,-108.4
2972,-15.0,-265.0,1.5,-109.1
2973,-5.0,-265.0,1.5,-108.2
2974,5.0,-265.0,1.5,-110.4
2975,15.0,-265.0,1.5,-112.9
2976,25.0,-265.0,1.5,-115.8
2977,95.0,-265.0,1.5,-120.3
2978,275.0,-265.0,1.5,-118.3
2979,335.0,-265.0,1.5,-118.6
2980,-795.0,-275.0,1.5,-120.5
2981,-775.0,-275.0,1.5,-83.8
2982,-765.0,-275.0,1.5,-83.9
2983,-755.0,-275.0,1.5,-84.0
2984,-745.0,-275.0,1.5,-82.8
2985,-735.0,-275.0,1.5,-84.3
2986,-725.0,-275.0,1.5,-86.4
2987,-715.0,-275.0,1.5,-80.5
2988,-705.0,-275.0,1.5,-83.7
2989,-695.0,-275.0,1.5,-83.8
2990,-685.0,-275.0,1.5,-84.0
2991,-675.0,-275.0,1.5,-86.6
2992,-665.0,-275.0,1.5,-82.3
2993,-655.0,-275.0,1.5,-83.9
2994,-645.0,-275.0,1.5,-84.2
2995,-635.0,-275.0,1.5,-93.6
2996,-625.0,-275.0,1.5,-91.9
2997,-615.0,-275.0,1.5,-101.5
2998,-505.0,-275.0,1.5,-96.9
2999,-485.0,-275.0,1.5,-98.4
3000,-475.0,-275.0,1.5,-101.2
3001,-445.0,-275.0,1.5,-85.4
3002,-435.0,-275.0,1.5,-86.4
3003,-425.0,-275.0,1.5,-85.2
3004,-415.0,-275.0,1.5,-85.1
3005,-405.0,-275.0,1.5,-84.7
3006,-395.0,-275.0,1.5,-85.6
3007,-385.0,-275.0,1.5,-108.8
3008,-375.0,-275.0,1.5,-102.9
3009,-365.0,-275.0,1.5,-127.3
3010,-355.0,-275.0,1.5,-134.1
3011,-345.0,-275.0,1.5,-99.7
3012,-335.0,-275.0,1.5,-87.7
3013,-325.0,-275.0,1.5,-87.6
3014,-315.0,-275.0,1.5,-96.2
3015,-305.0,-275.0,1.5,-113.4
3016,-265.0,-275.0,1.5,-120.7
3017,-255.0,-275.0,1.5,-120.3
3018,-225.0,-275.0,1.5,-134.1
3019,-215.0,-275.0,1.5,-134.2
3020,-105.0,-275.0,1.5,-130.9
3021,-95.0,-275.0,1.5,-111.9
3022,-85.0,-275.0,1.5,-113.0
3023,-75.0,-275.0,1.5,-115.7
3024,-35.0,-275.0,1.5,-130.3
3025,-25.0,-275.0,1.5,-110.0
3026,-15.0,-275.0,1.5,-109.0
3027,-5.0,-275.0,1.5,-110.4
3028,5.0,-275.0,1.5,-108.8
3029,15.0,-275.0,1.5,-109.6
3030,25.0,-275.0,1.5,-112.8
3031,35.0,-275.0,1.5,-112.7
3032,85.0,-275.0,1.5,-99.8
3033,95.0,-275.0,1.5,-122.4
3034,115.0,-275.0,1.5,-115.0
3035,125.0,-275.0,1.5,-115.0
3036,215.0,-275.0,1.5,-114.4
3037,225.0,-275.0,1.5,-114.3
3038,-795.0,-285.0,1.5,-85.6
3039,-785.0,-285.0,1.5,-82.3
3040,-775.0,-285.0,1.5,-83.8
3041,-765.0,-285.0,1.5,-83.9
3042,-755.0,-285.0,1.5,-84.0
3043,-745.0,-285.0,1.5,-81.2
3044,-735.0,-285.0,1.5,-82.2
3045,-725.0,-285.0,1.5,-81.7
3046,-715.0,-285.0,1.5,-86.7
3047,-705.0,-285.0,1.5,-86.8
3048,-695.0,-285.0,1.5,-86.9
3049,-685.0,-285.0,1.5,-82.3
3050,-675.0,-285.0,1.5,-83.6
3051,-665.0,-285.0,1.5,-82.2
3052,-655.0,-285.0,1.5,-86.7
3053,-645.0,-285.0,1.5,-86.9
3054,-635.0,-285.0,1.5,-93.8
3055,-615.0,-285.0,1.5,-99.9
3056,-515.0,-285.0,1.5,-95.8
3057,-485.0,-285.0,1.5,-101.5
3058,-475.0,-285.0,1.5,-98.3
3059,-465.0,-285.0,1.5,-101.0
3060,-455.0,-285.0,1.5,-121.0
3061,-445.0,-285.0,1.5,-116.4
3062,-435.0,-285.0,1.5,-86.3
3063,-425.0,-285.0,1.5,-85.0
3064,-415.0,-285.0,1.5,-83.2
3065,-405.0,-285.0,1.5,-85.4
3066,-395.0,-285.0,1.5,-88.1
3067,-385.0,-285.0,1.5,-97.8
3068,-375.0,-285.0,1.5,-117.2
3069,-335.0,-285.0,1.5,-93.4
3070,-325.0,-285.0,1.5,-87.6
3071,-315.0,-285.0,1.5,-89.5
3072,-305.0,-285.0,1.5,-115.5
3073,-285.0,-285.0,1.5,-131.6
3074,-255.0,-285.0,1.5,-123.0
3075,-225.0,-285.0,1.5,-125.5
3076,-195.0,-285.0,1.5,-135.0
3077,-95.0,-285.0,1.5,-113.3
3078,-85.0,-285.0,1.5,-114.8
3079,-75.0,-285.0,1.5,-121.4
3080,-65.0,-285.0,1.5,-121.3
3081,-15.0,-285.0,1.5,-112.0
3082,-5.0,-285.0,1.5,-108.8
3083,5.0,-285.0,1.5,-109.2
3084,15.0,-285.0,1.5,-109.1
3085,25.0,-285.0,1.5,-109.4
3086,35.0,-285.0,1.5,-110.8
3087,45.0,-285.0,1.5,-112.5
3088,55.0,-285.0,1.5,-115.5
3089,95.0,-285.0,1.5,-118.3
3090,105.0,-285.0,1.5,-120.8
3091,115.0,-285.0,1.5,-115.0
3092,125.0,-285.0,1.5,-114.0
3093,135.0,-285.0,1.5,-114.9
3094,145.0,-285.0,1.5,-114.8
3095,195.0,-285.0,1.5,-120.2
3096,215.0,-285.0,1.5,-120.3
3097,-795.0,-295.0,1.5,-81.1
3098,-785.0,-295.0,1.5,-81.3
3099,-775.0,-295.0,1.5,-82.5
3100,-765.0,-295.0,1.5,-81.0
3101,-755.0,-295.0,1.5,-81.1
3102,-745.0,-295.0,1.5,-81.0
3103,-735.0,-295.0,1.5,-83.0
3104,-725.0,-295.0,1.5,-83.5
3105,-715.0,-295.0,1.5,-86.7
3106,-705.0,-295.0,1.5,-83.8
3107,-695.0,-295.0,1.5,-80.9
3108,-685.0,-295.0,1.5,-85.8
3109,-675.0,-295.0,1.5,-86.7
3110,-665.0,-295.0,1.5,-82.3
3111,-655.0,-295.0,1.5,-84.3
3112,-645.0,-295.0,1.5,-84.5
3113,-635.0,-295.0,1.5,-98.9
3114,-515.0,-295.0,1.5,-98.2
3115,-475.0,-295.0,1.5,-98.2
3116,-465.0,-295.0,1.5,-100.9
3117,-455.0,-295.0,1.5,-121.0
3118,-445.0,-295.0,1.5,-101.2
3119,-435.0,-295.0,1.5,-89.2
3120,-425.0,-295.0,1.5,-82.9
3121,-415.0,-295.0,1.5,-83.0
3122,-405.0,-295.0,1.5,-84.0
3123,-395.0,-295.0,1.5,-92.5
3124,-385.0,-295.0,1.5,-97.6
3125,-325.0,-295.0,1.5,-93.3
3126,-315.0,-295.0,1.5,-87.9
3127,-305.0,-295.0,1.5,-92.8
3128,-225.0,-295.0,1.5,-127.8
3129,-95.0,-295.0,1.5,-121.0
3130,-85.0,-295.0,1.5,-112.1
3131,-65.0,-295.0,1.5,-118.2
3132,-15.0,-295.0,1.5,-129.8
3133,-5.0,-295.0,1.5,-112.7
3134,5.0,-295.0,1.5,-110.1
3135,15.0,-295.0,1.5,-109.0
3136,25.0,-295.0,1.5,-110.0
3137,35.0,-295.0,1.5,-108.8
3138,45.0,-295.0,1.5,-111.4
3139,55.0,-295.0,1.5,-111.3
3140,65.0,-295.0,1.5,-111.2
3141,85.0,-295.0,1.5,-120.6
3142,95.0,-295.0,1.5,-120.5
3143,105.0,-295.0,1.5,-120.7
3144,135.0,-295.0,1.5,-111.8
3145,155.0,-295.0,1.5,-114.7
3146,-795.0,-305.0,1.5,-82.2
3147,-785.0,-305.0,1.5,-83.8
3148,-775.0,-305.0,1.5,-81.8
3149,-765.0,-305.0,1.5,-84.0
3150,-755.0,-305.0,1.5,-82.8
3151,-745.0,-305.0,1.5,-84.3
3152,-735.0,-305.0,1.5,-82.3
3153,-725.0,-305.0,1.5,-83.7
3154,-715.0,-305.0,1.5,-83.8
3155,-705.0,-305.0,1.5,-86.3
3156,-695.0,-305.0,1.5,-83.6
3157,-685.0,-305.0,1.5,-83.9
3158,-675.0,-305.0,1.5,-84.0
3159,-665.0,-305.0,1.5,-82.4
3160,-655.0,-305.0,1.5,-86.6
3161,-645.0,-305.0,1.5,-85.0
3162,-525.0,-305.0,1.5,-93.7
3163,-485.0,-305.0,1.5,-117.7
3164,-475.0,-305.0,1.5,-101.0
3165,-465.0,-305.0,1.5,-101.0
3166,-455.0,-305.0,1.5,-102.6
3167,-445.0,-305.0,1.5,-98.7
3168,-435.0,-305.0,1.5,-96.0
3169,-425.0,-305.0,1.5,-84.2
3170,-415.0,-305.0,1.5,-82.2
3171,-405.0,-305.0,1.5,-85.2
3172,-395.0,-305.0,1.5,-93.1
3173,-385.0,-305.0,1.5,-111.8
3174,-375.0,-305.0,1.5,-100.5
3175,-315.0,-305.0,1.5,-89.4
3176,-305.0,-305.0,1.5,-88.6
3177,-295.0,-305.0,1.5,-115.4
3178,-225.0,-305.0,1.5,-127.7
3179,-85.0,-305.0,1.5,-111.2
3180,-65.0,-305.0,1.5,-118.0
3181,5.0,-305.0,1.5,-113.8
3182,15.0,-305.0,1.5,-112.4
3183,25.0,-305.0,1.5,-109.9
3184,35.0,-305.0,1.5,-109.4
3185,45.0,-305.0,1.5,-109.0
3186,55.0,-305.0,1.5,-111.2
3187,65.0,-305.0,1.5,-111.9
3188,75.0,-305.0,1.5,-110.8
3189,85.0,-305.0,1.5,-112.4
3190,105.0,-305.0,1.5,-117.1
3191,115.0,-305.0,1.5,-120.1
3192,135.0,-305.0,1.5,-114.8
3193,145.0,-305.0,1.5,-111.7
3194,155.0,-305.0,1.5,-114.6
3195,165.0,-305.0,1.5,-114.6
3196,175.0,-305.0,1.5,-119.9
3197,195.0,-305.0,1.5,-120.1
3198,-795.0,-315.0,1.5,-83.7
3199,-785.0,-315.0,1.5,-81.7
3200,-775.0,-315.0,1.5,-83.9
3201,-765.0,-315.0,1.5,-84.0
3202,-755.0,-315.0,1.5,-82.8
3203,-745.0,-315.0,1.5,-81.4
3204,-735.0,-315.0,1.5,-80.3
3205,-725.0,-315.0,1.5,-86.7
3206,-715.0,-315.0,1.5,-86.2
3207,-705.0,-315.0,1.5,-86.1
3208,-695.0,-315.0,1.5,-80.9
3209,-685.0,-315.0,1.5,-86.8
3210,-675.0,-315.0,1.5,-86.7
3211,-665.0,-315.0,1.5,-82.7
3212,-655.0,-315.0,1.5,-84.6
3213,-645.0,-315.0,1.5,-87.8
3214,-535.0,-315.0,1.5,-95.5
3215,-525.0,-315.0,1.5,-104.5
3216,-505.0,-315.0,1.5,-118.6
3217,-495.0,-315.0,1.5,-115.6
3218,-475.0,-315.0,1.5,-101.1
3219,-465.0,-315.0,1.5,-96.5
3220,-435.0,-315.0,1.5,-87.8
3221,-425.0,-315.0,1.5,-84.7
3222,-415.0,-315.0,1.5,-84.6
3223,-405.0,-315.0,1.5,-83.2
3224,-395.0,-315.0,1.5,-87.3
3225,-385.0,-315.0,1.5,-110.3
3226,-345.0,-315.0,1.5,-101.3
3227,-315.0,-315.0,1.5,-97.9
3228,-305.0,-315.0,1.5,-88.3
3229,-295.0,-315.0,1.5,-90.8
3230,-85.0,-315.0,1.5,-115.2
3231,-75.0,-315.0,1.5,-115.5
3232,-55.0,-315.0,1.5,-120.8
3233,15.0,-315.0,1.5,-118.0
3234,25.0,-315.0,1.5,-110.6
3235,35.0,-315.0,1.5,-109.7
3236,45.0,-315.0,1.5,-110.7
3237,55.0,-315.0,1.5,-109.6
3238,65.0,-315.0,1.5,-111.2
3239,75.0,-315.0,1.5,-110.2
3240,85.0,-315.0,1.5,-110.0
3241,95.0,-315.0,1.5,-111.9
3242,125.0,-315.0,1.5,-119.9
3243,145.0,-315.0,1.5,-111.7
3244,155.0,-315.0,1.5,-113.4
3245,165.0,-315.0,1.5,-114.5
3246,175.0,-315.0,1.5,-114.5
3247,185.0,-315.0,1.5,-114.4
3248,225.0,-315.0,1.5,-126.5
3249,-795.0,-325.0,1.5,-81.6
3250,-785.0,-325.0,1.5,-88.1
3251,-775.0,-325.0,1.5,-83.9
3252,-765.0,-325.0,1.5,-82.7
3253,-755.0,-325.0,1.5,-79.0
3254,-745.0,-325.0,1.5,-84.5
3255,-735.0,-325.0,1.5,-84.6
3256,-725.0,-325.0,1.5,-85.8
3257,-715.0,-325.0,1.5,-86.3
3258,-705.0,-325.0,1.5,-83.5
3259,-695.0,-325.0,1.5,-84.0
3260,-685.0,-325.0,1.5,-86.7
3261,-675.0,-325.0,1.5,-84.0
3262,-665.0,-325.0,1.5,-82.9
3263,-655.0,-325.0,1.5,-87.4
3264,-645.0,-325.0,1.5,-99.3
3265,-605.0,-325.0,1.5,-96.2
3266,-555.0,-325.0,1.5,-100.7
3267,-545.0,-325.0,1.5,-95.3
3268,-535.0,-325.0,1.5,-97.8
3269,-515.0,-325.0,1.5,-117.0
3270,-505.0,-325.0,1.5,-118.5
3271,-485.0,-325.0,1.5,-105.1
3272,-475.0,-325.0,1.5,-105.2
3273,-465.0,-325.0,1.5,-95.8
3274,-455.0,-325.0,1.5,-97.6
3275,-435.0,-325.0,1.5,-86.1
3276,-425.0,-325.0,1.5,-86.5
3277,-415.0,-325.0,1.5,-85.2
3278,-405.0,-325.0,1.5,-84.7
3279,-395.0,-325.0,1.5,-88.0
3280,-385.0,-325.0,1.5,-89.3
3281,-305.0,-325.0,1.5,-90.5
3282,-295.0,-325.0,1.5,-88.9
3283,-85.0,-325.0,1.5,-121.0
3284,-75.0,-325.0,1.5,-113.0
3285,-55.0,-325.0,1.5,-117.7
3286,35.0,-325.0,1.5,-110.0
3287,45.0,-325.0,1.5,-110.3
3288,55.0,-325.0,1.5,-111.9
3289,65.0,-325.0,1.5,-110.2
3290,75.0,-325.0,1.5,-110.0
3291,85.0,-325.0,1.5,-111.6
3292,95.0,-325.0,1.5,-111.2
3293,105.0,-325.0,1.5,-112.9
3294,115.0,-325.0,1.5,-112.8
3295,165.0,-325.0,1.5,-113.4
3296,175.0,-325.0,1.5,-114.5
3297,185.0,-325.0,1.5,-111.4
3298,195.0,-325.0,1.5,-114.3
3299,205.0,-325.0,1.5,-114.2
3300,305.0,-325.0,1.5,-117.4
3301,-795.0,-335.0,1.5,-83.8
3302,-785.0,-335.0,1.5,-82.5
3303,-775.0,-335.0,1.5,-82.7
3304,-765.0,-335.0,1.5,-84.2
3305,-755.0,-335.0,1.5,-83.0
3306,-745.0,-335.0,1.5,-84.4
3307,-735.0,-335.0,1.5,-84.2
3308,-725.0,-335.0,1.5,-86.2
3309,-715.0,-335.0,1.5,-83.5
3310,-705.0,-335.0,1.5,-86.2
